index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
13616,SWE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2014,777.163,
13617,SWE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2015,796.434,
13618,SWE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2016,798.042,
13619,SWE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2017,810.556,
13620,SWE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2018,810.052,
13621,SWE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2019,854.283,P
13622,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,1995,4.928,B
13623,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,1996,5.226,
13624,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,1997,5.29,
13625,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,1998,5.372,
13626,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,1999,5.495,
13627,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2000,5.448,
13628,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2001,5.777,
13629,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2002,6.179,
13630,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2003,6.409,
13631,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2004,6.452,
13632,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2005,6.491,
13633,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2006,6.132,
13634,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2007,6.012,
13635,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2008,6.2,
13636,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2009,6.651,
13637,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2010,6.606,
13638,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2011,6.701,
13639,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2012,7.026,
13640,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2013,7.252,
13641,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2014,7.266,
13642,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2015,7.53,
13643,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2016,7.665,
13644,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2017,7.835,
13645,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2018,7.647,
13646,CHE,HEALTHEXP,COMPULSORY,PC_GDP,A,2019,7.832,E
13647,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,1995,3.971,B
13648,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,1996,4.032,
13649,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,1997,3.979,
13650,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,1998,3.998,
13651,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,1999,3.995,
13652,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2000,3.927,
13653,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2001,3.953,
13654,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2002,3.959,
13655,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2003,3.991,
13656,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2004,4.027,
13657,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2005,3.803,
13658,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2006,3.686,
13659,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2007,3.618,
13660,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2008,3.554,
13661,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2009,3.729,
13662,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2010,3.67,
13663,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2011,3.639,
13664,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2012,3.592,
13665,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2013,3.578,
13666,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2014,3.728,
13667,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2015,3.839,
13668,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2016,4.044,
13669,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2017,4.06,
13670,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2018,4.229,
13671,CHE,HEALTHEXP,VOLUNTARY,PC_GDP,A,2019,4.31,E
13672,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1995,55.378,B
13673,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1996,56.45,
13674,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1997,57.07,
13675,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1998,57.333,
13676,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1999,57.906,
13677,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2000,58.116,
13678,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2001,59.371,
13679,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2002,60.95,
13680,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2003,61.628,
13681,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2004,61.571,
13682,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2005,63.058,
13683,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2006,62.456,
13684,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2007,62.432,
13685,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2008,63.563,
13686,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2009,64.077,
13687,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2010,64.287,
13688,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2011,64.806,
13689,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2012,66.169,
13690,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2013,66.963,
13691,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2014,66.088,
13692,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2015,66.231,
13693,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2016,65.466,
13694,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2017,65.87,
13695,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2018,64.387,
13696,CHE,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2019,64.503,E
13697,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1995,44.622,B
13698,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1996,43.55,
13699,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1997,42.93,
13700,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1998,42.667,
13701,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1999,42.094,
13702,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2000,41.884,
13703,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2001,40.629,
13704,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2002,39.05,
13705,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2003,38.372,
13706,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2004,38.429,
13707,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2005,36.942,
13708,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2006,37.544,
13709,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2007,37.568,
13710,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2008,36.437,
13711,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2009,35.923,
13712,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2010,35.713,
13713,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2011,35.194,
13714,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2012,33.831,
13715,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2013,33.037,
13716,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2014,33.912,
13717,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2015,33.769,
13718,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2016,34.534,
13719,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2017,34.13,
13720,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2018,35.613,
13721,CHE,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2019,35.497,E
13722,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,1995,1444.706,B
13723,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,1996,1561.039,
13724,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,1997,1638.761,
13725,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,1998,1713.137,
13726,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,1999,1797.249,
13727,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2000,1932.19,
13728,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2001,2109.092,
13729,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2002,2369.172,
13730,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2003,2412.664,
13731,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2004,2529.296,
13732,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2005,2589.208,
13733,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2006,2642.782,
13734,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2007,2869.087,
13735,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2008,3117.823,
13736,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2009,3249.56,
13737,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2010,3270.262,
13738,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2011,3408.548,
13739,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2012,3682.501,
13740,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2013,3966.816,
13741,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2014,4070.17,
13742,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2015,4283.519,
13743,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2016,4456.797,
13744,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2017,4635.287,
13745,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2018,4687.263,
13746,CHE,HEALTHEXP,COMPULSORY,USD_CAP,A,2019,4987.614,E
13747,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,1995,1164.1,B
13748,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,1996,1204.311,
13749,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,1997,1232.713,
13750,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,1998,1274.891,
13751,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,1999,1306.48,
13752,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2000,1392.55,
13753,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2001,1443.33,
13754,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2002,1517.897,
13755,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2003,1502.231,
13756,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2004,1578.617,
13757,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2005,1516.85,
13758,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2006,1588.622,
13759,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2007,1726.487,
13760,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2008,1787.234,
13761,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2009,1821.797,
13762,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2010,1816.73,
13763,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2011,1851.03,
13764,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2012,1882.817,
13765,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2013,1957.098,
13766,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2014,2088.513,
13767,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2015,2184.007,
13768,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2016,2351.016,
13769,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2017,2401.735,
13770,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2018,2592.53,
13771,CHE,HEALTHEXP,VOLUNTARY,USD_CAP,A,2019,2744.798,E
13772,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1979,0.51,D
13773,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1980,0.694,D
13774,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1981,0.276,D
13775,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1982,0.415,D
13776,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1983,0.366,D
13777,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1984,0.892,D
13778,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1985,0.724,
13779,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1986,0.725,
13780,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1987,0.7,
13781,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1988,1.023,
13782,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1989,1.294,
13783,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1990,1.467,
13784,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1991,1.752,D
13785,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1992,1.84,D
13786,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1993,1.789,D
13787,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1994,1.807,D
13788,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1995,1.721,D
13789,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1996,1.96,D
13790,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1997,2.191,D
13791,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1998,2.524,D
13792,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,1999,2.679,B
13793,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2000,2.85,
13794,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2001,3.312,
13795,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2002,3.569,
13796,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2003,3.602,
13797,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2004,3.556,
13798,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2005,3.348,
13799,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2006,3.572,
13800,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2007,3.632,
13801,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2008,3.823,
13802,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2009,4.455,
13803,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2010,3.942,
13804,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2011,3.709,
13805,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2012,3.545,
13806,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2013,3.451,
13807,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2014,3.374,
13808,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2015,3.234,
13809,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2016,3.384,
13810,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2017,3.272,
13811,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2018,3.22,
13812,TUR,HEALTHEXP,COMPULSORY,PC_GDP,A,2019,3.431,E
13813,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1979,1.784,D
13814,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1980,1.805,D
13815,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1981,2.299,D
13816,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1982,1.731,D
13817,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1983,1.828,D
13818,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1984,1.255,D
13819,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1985,0.766,
13820,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1986,1.109,
13821,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1987,1.196,
13822,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1988,1.051,
13823,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1989,0.981,
13824,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1990,0.983,
13825,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1991,1.034,D
13826,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1992,0.908,D
13827,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1993,0.906,D
13828,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1994,0.817,D
13829,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1995,0.727,D
13830,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1996,0.874,D
13831,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1997,0.869,D
13832,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1998,0.985,D
13833,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,1999,1.786,B
13834,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2000,1.772,
13835,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2001,1.613,
13836,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2002,1.532,
13837,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2003,1.457,
13838,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2004,1.403,
13839,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2005,1.594,
13840,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2006,1.616,
13841,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2007,1.648,
13842,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2008,1.436,
13843,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2009,1.079,
13844,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2010,1.112,
13845,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2011,0.978,
13846,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2012,0.933,
13847,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2013,0.953,
13848,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2014,0.974,
13849,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2015,0.905,
13850,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2016,0.93,
13851,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2017,0.939,
13852,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2018,0.941,
13853,TUR,HEALTHEXP,VOLUNTARY,PC_GDP,A,2019,0.952,E
13854,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1979,22.222,D
13855,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1980,29.412,D
13856,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1981,10.714,D
13857,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1982,19.355,D
13858,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1983,16.667,D
13859,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1984,42.188,D
13860,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1985,48.611,
13861,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1986,39.535,
13862,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1987,36.923,
13863,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1988,49.322,
13864,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1989,56.882,
13865,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1990,59.879,
13866,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1991,62.888,D
13867,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1992,66.965,D
13868,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1993,66.395,D
13869,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1994,68.866,D
13870,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1995,70.317,D
13871,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1996,69.155,D
13872,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1997,71.612,D
13873,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1998,71.927,D
13874,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,1999,60.001,B
13875,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2000,61.671,
13876,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2001,67.251,
13877,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2002,69.974,
13878,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2003,71.207,
13879,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2004,71.703,
13880,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2005,67.746,
13881,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2006,68.852,
13882,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2007,68.783,
13883,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2008,72.694,
13884,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2009,80.498,
13885,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2010,78.0,
13886,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2011,79.129,
13887,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2012,79.172,
13888,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2013,78.35,
13889,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2014,77.605,
13890,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2015,78.134,
13891,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2016,78.442,
13892,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2017,77.711,
13893,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2018,77.382,
13894,TUR,HEALTHEXP,COMPULSORY,PC_HEALTHXP,A,2019,78.277,E
13895,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1979,77.778,D
13896,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1980,76.471,D
13897,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1981,89.286,D
13898,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1982,80.645,D
13899,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1983,83.333,D
13900,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1984,59.375,D
13901,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1985,51.389,
13902,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1986,60.465,
13903,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1987,63.077,
13904,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1988,50.678,
13905,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1989,43.118,
13906,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1990,40.121,
13907,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1991,37.112,D
13908,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1992,33.035,D
13909,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1993,33.605,D
13910,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1994,31.134,D
13911,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1995,29.679,D
13912,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1996,30.845,D
13913,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1997,28.388,D
13914,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1998,28.073,D
13915,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,1999,39.999,B
13916,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2000,38.329,
13917,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2001,32.749,
13918,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2002,30.026,
13919,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2003,28.793,
13920,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2004,28.297,
13921,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2005,32.254,
13922,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2006,31.148,
13923,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2007,31.216,
13924,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2008,27.306,
13925,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2009,19.502,
13926,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2010,22.0,
13927,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2011,20.871,
13928,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2012,20.828,
13929,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2013,21.65,
13930,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2014,22.395,
13931,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2015,21.866,
13932,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2016,21.558,
13933,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2017,22.289,
13934,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2018,22.618,
13935,TUR,HEALTHEXP,VOLUNTARY,PC_HEALTHXP,A,2019,21.723,E
